"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1274","trend",0.111053360237608,31073455.3088846,0.107683172138179,197920.097508819,0.0964600018847602,31073455.3088846,0.107683172138179,197920.097508819,0.0964600018847602,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1275","season",0.226573120823574,82945.854147819,0.00028744381986364,528.317542342796,0.000257485276996022,82945.854147819,0.00028744381986364,528.317542342796,0.000257485276996022,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1276","holiday",0.913686404320224,6358813.25190379,0.0220360811243129,254352.530076152,0.123963386433992,6358813.25190379,0.0220360811243129,254352.530076152,0.123963386433992,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1277","competitor_sales_B",0.203361579120228,177176117.669298,0.613993075057289,1128510.3036261,0.550000264676983,177176117.669298,0.613993075057289,1128510.3036261,0.550000264676983,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1278","events",0,0,0,0,0,0,0,0,0,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1279","tv_S",248576.928516707,10529307.8438081,0.0364886768391181,67065.6550561026,0.0326856812144915,10529307.8438081,0.0364886768391181,67065.6550561026,0.0326856812144915,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,7774236.44,49517.4295541401,111452.659059343,61935.2295052029,21210.4873975278,0.206047362680601,0.32803944051558,0.428343869795124,1.3543848228789,0.738342591490639,4,FALSE,1.36207823035981,0.0360370761268103,1.12230101331644,1.60434500685845,0.645751639350086
"1280","ooh_S",267886.751022662,11706147.2906809,0.0405669424673494,74561.4477113436,0.036338893711621,11706147.2906809,0.0405669424673494,74561.4477113436,0.036338893711621,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,24719081.6,157446.379617834,160287.995345187,2841.61572735233,81332.538880812,0.655151359349006,0.364703745468526,0.516572937899419,0.473567241700474,2.11163254537882,4,FALSE,0.463586625092981,0.0246754066437785,0.299055914610457,0.629122413873171,0.645144878608128
"1281","print_S",137630.760705764,3268265.36750335,0.0113259751342004,20816.9768630787,0.0101455367732835,3268265.36750335,0.0113259751342004,20816.9768630787,0.0101455367732835,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,1804904.93333333,11496.2097664544,18279.2503642919,6783.04059783754,16707.3893117129,0.0478369682055284,0.10182245200882,1.453295447032,1.81076870429262,0.552251647396708,4,FALSE,1.61737297285278,0.0333452795880866,1.39462713415507,1.84066475612679,0.295898664716532
"1282","facebook_S",69288.8499737336,2273435.72159027,0.0078784534168974,14480.4823031227,0.00705732953768989,2273435.72159027,0.0078784534168974,14480.4823031227,0.00705732953768989,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,1002234.0659765,6383.65647118789,6623.75163132697,240.095160139077,13860.4084758971,0.0265630827769259,0.0708286426060919,2.17123345193385,2.26836803773499,0.440845569750895,4,FALSE,1.75120631715334,0.279385848368122,0,3.62577457493531,0.297792044157389
"1283","search_S",332854.482426862,4320532.47890746,0.0149725428997193,27519.3151522768,0.0134120446830198,4320532.47890746,0.0149725428997193,27519.3151522768,0.0134120446830198,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,2429880,15476.9426751592,23462.0564449928,7985.11376983356,27292.2215582262,0.0644012269879381,0.134605719400982,1.76341168479164,1.77808471155261,0.562402900999473,4,FALSE,1.4420743582253,0.205489365096675,0.0710809271543722,2.819775461446,0.00378272909044591
"1284","newsletter",22527.3180174896,1443918.46841741,0.00500381175644896,9196.93291985612,0.00448229451152025,1443918.46841741,0.00500381175644896,9196.93291985612,0.00448229451152025,TRUE,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.627832258242972
"1285","(Intercept)",354967.975951931,55729972.2244532,0.193188751575005,354967.975951931,0.173458552270454,55729972.2244532,0.193188751575005,354967.975951931,0.173458552270454,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1286","trend",0.103694693136457,29014452.2061297,0.100579016561494,184805.428064521,0.0903069690098866,29014452.2061297,0.100579016561494,184805.428064521,0.0903069690098866,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1287","season",0.277922861561033,101744.41282175,0.000352698472800265,648.053584851911,0.000316677684291477,101744.41282175,0.000352698472800265,648.053584851911,0.000316677684291477,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1288","holiday",0.892955702456938,6214537.64365765,0.0215427842698136,248581.505746306,0.121471769368296,6214537.64365765,0.0215427842698136,248581.505746306,0.121471769368296,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1289","competitor_sales_B",0.190431693170652,165911123.542269,0.575133299913499,1056758.74867687,0.516395435822214,165911123.542269,0.575133299913499,1056758.74867687,0.516395435822214,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1290","events",0,0,0,0,0,0,0,0,0,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1291","tv_S",464331.064144608,7599744.65109029,0.026344624316693,48406.0168859254,0.0236540707304503,7599744.65109029,0.026344624316693,48406.0168859254,0.0236540707304503,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,7774236.44,49517.4295541401,103558.482940255,54041.0533861153,15889.6705988597,0.206047362680601,0.243552948538723,0.320890456995281,0.977555121939446,1.02296021733897,2,FALSE,1.14437503291765,0.0203079659003454,0.935171950047555,1.35430776616069,0.558008692837731
"1292","ooh_S",306129.405772134,11791813.255103,0.0408764905244183,75107.0907968347,0.0367018100715335,11791813.255103,0.0408764905244183,75107.0907968347,0.0367018100715335,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,24719081.6,157446.379617834,163271.117244776,5824.73762694138,74549.5901674449,0.655151359349006,0.377898339845711,0.473491930067857,0.477032822089274,2.0962918140942,2,FALSE,0.449701821855063,0.00901711556774275,0.356981125666082,0.543085244169061,0.693674335646478
"1293","print_S",80278.5947714533,2545770.73949531,0.0088249509434257,16215.1002515625,0.00792366637303974,2545770.73949531,0.0088249509434257,16215.1002515625,0.00792366637303974,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,1804904.93333333,11496.2097664544,16966.2932737811,5470.08350732674,14092.1828318299,0.0478369682055284,0.0815856319355066,1.22581121240068,1.41047358920657,0.708981726175057,2,FALSE,1.57569875128283,0.0529163383017199,1.03123208253833,2.12337162761375,0.272493278249747
"1294","facebook_S",90741.0882109013,3107717.49131321,0.010772947454138,19794.3789255619,0.00967271569305085,3107717.49131321,0.010772947454138,19794.3789255619,0.00967271569305085,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,1002234.0659765,6383.65647118789,6656.35942801144,272.702956823547,18187.5864014991,0.0265630827769259,0.0995946302124913,2.84908601889642,3.10079012160228,0.322498447422578,2,FALSE,3.09321888748417,0.145012451969812,1.5982331450048,4.59114305539129,0.2865304853148
"1295","search_S",208594.426907906,6158619.00722034,0.0213489415110267,39226.8726574544,0.0191685926681479,6158619.00722034,0.0213489415110267,39226.8726574544,0.0191685926681479,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,2429880,15476.9426751592,31824.7473931867,16347.8047180275,72022.4152255122,0.0644012269879381,0.197368449467568,4.65352988230094,2.5345362763677,0.394549491883037,2,FALSE,2.45199872149736,0.0788361617009084,1.63871467640827,3.26581308379607,0.0788397749442308
"1296","newsletter",5252.66873206532,298713.444209274,0.00103549445768678,1902.63340260684,0.000929740308636408,298713.444209274,0.00103549445768678,1902.63340260684,0.000929740308636408,TRUE,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.290596109827053
"1297","(Intercept)",347608.003975116,54574456.6240932,0.1888423550605,347608.003975116,0.169682658576664,54574456.6240932,0.1888423550605,347608.003975116,0.169682658576664,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1298","trend",0.131673571601785,36843125.0866706,0.127487160469205,234669.586539303,0.114552481173379,36843125.0866706,0.127487160469205,234669.586539303,0.114552481173379,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1299","season",0.284870142993648,104287.733893283,0.000360863717031235,664.25308212282,0.000324250959855377,104287.733893283,0.000360863717031235,664.25308212282,0.000324250959855377,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1300","holiday",0.888031450045729,6180267.24044265,0.0213853933283726,247210.689617706,0.120674341681458,6180267.24044265,0.0213853933283726,247210.689617706,0.120674341681458,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1301","competitor_sales_B",0.186941627561767,162870449.499175,0.563575730401466,1037391.39808392,0.506396079487406,162870449.499175,0.563575730401466,1037391.39808392,0.506396079487406,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1302","events",0,0,0,0,0,0,0,0,0,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1303","tv_S",302281.687966568,6553977.41535738,0.022678531435584,41745.0790787094,0.0203775975223964,6553977.41535738,0.022678531435584,41745.0790787094,0.0203775975223964,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,7774236.44,49517.4295541401,105499.425385435,55981.9958312953,6870.04377832616,0.206047362680601,0.230593574095822,0.138739911182481,0.843038086883472,1.18618602831668,5,FALSE,0.932520638947653,0.016558566149248,0.717984249396101,1.14655957649713,0.507272342534393
"1304","ooh_S",272690.085632446,9720432.76991872,0.033635321907508,61913.5845217753,0.030222726472138,9720432.76991872,0.033635321907508,61913.5845217753,0.030222726472138,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,24719081.6,157446.379617834,162011.944134058,4565.56451622376,62584.8021726606,0.655151359349006,0.342001382080058,0.397499150660505,0.393235999913473,2.54300216719741,5,FALSE,0.413442746369715,0.00786976179629413,0.311253664662659,0.514941937285654,0.642649026115267
"1305","print_S",225522.613506829,2594724.52283264,0.00897844742642159,16526.9077887429,0.00806750598253203,2594724.52283264,0.00897844742642159,16526.9077887429,0.00806750598253203,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,1804904.93333333,11496.2097664544,17351.7519330892,5855.54216663487,6083.53271904122,0.0478369682055284,0.0912921671216085,0.52917725429757,1.43759622732076,0.695605609555397,5,FALSE,1.47481867508604,0.0388909073301893,0.971138411155049,1.97772818348558,0.1353268901436
"1306","facebook_S",112909.331001428,3451941.15405018,0.0119446484195192,21986.8863315298,0.0107327601317948,3451941.15405018,0.0119446484195192,21986.8863315298,0.0107327601317948,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,1002234.0659765,6383.65647118789,6741.2418508344,357.58537964651,19032.0972655754,0.0265630827769259,0.121452272083773,2.98137867403662,3.44424648017414,0.290339267458419,5,FALSE,1.76231025230402,0.106458959146751,0.387432304626187,3.14284499120266,0.298523805596249
"1307","search_S",447966.794266078,6101127.3195911,0.0211115478343928,38860.6835642745,0.0189695980123766,6101127.3195911,0.0211115478343928,38860.6835642745,0.0189695980123766,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,2429880,15476.9426751592,27865.7073925184,12388.7647173592,53817.0644497178,0.0644012269879381,0.214660604618739,3.47724131175436,2.51087597724624,0.398267381209618,5,FALSE,1.81096167004549,0.0686831858801092,0.924051091970682,2.70173634500482,0.0158558077158121
"1308","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_131_11",3,131,11,1961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0
"1309","(Intercept)",270488.210088886,42466648.983955,0.147453474214161,270488.210088886,0.132595721679018,42466648.983955,0.147453474214161,270488.210088886,0.132595721679018,TRUE,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,"3_131_13",3,131,13,1963,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1310","trend",0.178753653571403,50016439.4275555,0.173667994482016,318576.047309271,0.156168806354778,50016439.4275555,0.173667994482016,318576.047309271,0.156168806354778,TRUE,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,"3_131_13",3,131,13,1963,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1311","season",0.298673553668272,109341.006251443,0.000379655838913475,696.439530263966,0.000341400839950848,109341.006251443,0.000379655838913475,696.439530263966,0.000341400839950848,TRUE,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,"3_131_13",3,131,13,1963,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1312","holiday",0.878220886395854,6111990.48613122,0.0212221649955111,244479.619445249,0.119846079670171,6111990.48613122,0.0212221649955111,244479.619445249,0.119846079670171,TRUE,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,"3_131_13",3,131,13,1963,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1313","competitor_sales_B",0.184753642393084,160964196.020114,0.558902821275648,1025249.65617907,0.502586482484973,160964196.020114,0.558902821275648,1025249.65617907,0.502586482484973,TRUE,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,"3_131_13",3,131,13,1963,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1314","events",0,0,0,0,0,0,0,0,0,TRUE,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,"3_131_13",3,131,13,1963,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1315","tv_S",335367.229104055,6711346.23555598,0.023303258975314,42747.4282519489,0.0209551687932225,6711346.23555598,0.023303258975314,42747.4282519489,0.0209551687932225,TRUE,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,"3_131_13",3,131,13,1963,3,7774236.44,49517.4295541401,104930.048130812,55412.6185766723,9050.31098240433,0.206047362680601,0.236884595763184,0.182770209679586,0.86328043755201,1.15837213088679,5,FALSE,0.932520638947653,0.016558566149248,0.717984249396101,1.14655957649713,0.521293500619466
"1316","ooh_S",226553.881905916,11237888.888852,0.039020403048991,71578.9101200767,0.0350886171388035,11237888.888852,0.039020403048991,71578.9101200767,0.0350886171388035,TRUE,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,"3_131_13",3,131,13,1963,3,24719081.6,157446.379617834,162223.833907156,4777.45428932118,74115.9133059839,0.655151359349006,0.396654065106025,0.470737488444533,0.454624045937534,2.19961968341948,5,FALSE,0.413442746369715,0.00786976179629413,0.311253664662659,0.514941937285654,0.70045263693003
