"","rn","liftStart","liftEnd","liftAbs","decompStart","decompEnd","decompAbsScaled","decompAbsTotalScaled","calibrated_pct","mape_lift","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","cluster","top_sol"
"1","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,310556.99186589,526679.118797209,0.589651233136255,0.223607520335275,0.929937007003965,0.780748944682297,0.950616284213176,0.0605370880563856,0.568565973721627,0.288040185835363,0.568565973721627,0.531709596412718,0.705401081699908,77258.6503049561,0.00107997,65481090.2533626,1e-04,"3_104_12",3,104,12,1557,1,FALSE
"2","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,281298.046949762,343691.806897912,0.818460147446336,0.598145647214625,0.929937007003965,0.780748944682297,0.950616284213176,0.0605370880563856,0.568565973721627,0.288040185835363,0.568565973721627,0.531709596412718,0.705401081699908,77258.6503049561,0.00107997,65481090.2533626,1e-04,"3_104_12",3,104,12,1557,1,FALSE
"3","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.929937007003965,0.780748944682297,0.950616284213176,0.0605370880563856,0.568565973721627,0.288040185835363,0.568565973721627,0.531709596412718,0.705401081699908,77258.6503049561,0.00107997,65481090.2533626,1e-04,"3_104_12",3,104,12,1557,1,FALSE
"4","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,44.6522250807487,39225.5509112428,0.00113834539078329,0.999851159249731,0.929937007003965,0.780748944682297,0.950616284213176,0.0605370880563856,0.568565973721627,0.288040185835363,0.568565973721627,0.531709596412718,0.705401081699908,77258.6503049561,0.00107997,65481090.2533626,1e-04,"3_104_12",3,104,12,1557,1,FALSE
"5","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,311329.555319699,527989.322881239,0.589651233136255,0.221676111700753,0.929944711916312,0.780821019348677,0.948131128321565,0.0605337592963546,0.56847251334774,0.295198808722428,0.56847251334774,0.532027568357698,0.705753696438452,77258.6503049561,0.00107997,65481090.2533626,1e-04,"3_106_12",3,106,12,1587,1,FALSE
"6","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,278958.33526522,341871.754397623,0.815973626592065,0.601488092478257,0.929944711916312,0.780821019348677,0.948131128321565,0.0605337592963546,0.56847251334774,0.295198808722428,0.56847251334774,0.532027568357698,0.705753696438452,77258.6503049561,0.00107997,65481090.2533626,1e-04,"3_106_12",3,106,12,1587,1,FALSE
"7","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.929944711916312,0.780821019348677,0.948131128321565,0.0605337592963546,0.56847251334774,0.295198808722428,0.56847251334774,0.532027568357698,0.705753696438452,77258.6503049561,0.00107997,65481090.2533626,1e-04,"3_106_12",3,106,12,1587,1,FALSE
"8","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,44.8255275605046,39377.7915942193,0.00113834539078329,0.999850581574798,0.929944711916312,0.780821019348677,0.948131128321565,0.0605337592963546,0.56847251334774,0.295198808722428,0.56847251334774,0.532027568357698,0.705753696438452,77258.6503049561,0.00107997,65481090.2533626,1e-04,"3_106_12",3,106,12,1587,1,FALSE
"9","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,304039.656603593,447024.946805478,0.680140244468046,0.239900858491016,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,1,FALSE
"10","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,264032.62411275,305385.961214826,0.864586646558431,0.622810536981786,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,1,FALSE
"11","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,1,FALSE
"12","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,54.814622833698,40219.8816722657,0.00136287379660533,0.999817284590554,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,1,FALSE
"13","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,288172.105536193,506942.223282162,0.568451575547295,0.279569736159516,0.929826402797704,0.784386581637463,0.935566821313928,0.0606433457293648,0.568319512829703,0.348183844188393,0.568319512829703,0.507763382657294,0.725536863370917,82068.4101708792,0.00115343,65481090.2533626,1e-04,"3_130_8",3,130,8,1943,1,FALSE
"14","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,264176.817636003,331363.654384246,0.797241381608095,0.622604546234281,0.929826402797704,0.784386581637463,0.935566821313928,0.0606433457293648,0.568319512829703,0.348183844188393,0.568319512829703,0.507763382657294,0.725536863370917,82068.4101708792,0.00115343,65481090.2533626,1e-04,"3_130_8",3,130,8,1943,1,FALSE
"15","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.929826402797704,0.784386581637463,0.935566821313928,0.0606433457293648,0.568319512829703,0.348183844188393,0.568319512829703,0.507763382657294,0.725536863370917,82068.4101708792,0.00115343,65481090.2533626,1e-04,"3_130_8",3,130,8,1943,1,FALSE
"16","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,8.04867303855032,16827.012831609,0.000478318589228812,0.999973171089871,0.929826402797704,0.784386581637463,0.935566821313928,0.0606433457293648,0.568319512829703,0.348183844188393,0.568319512829703,0.507763382657294,0.725536863370917,82068.4101708792,0.00115343,65481090.2533626,1e-04,"3_130_8",3,130,8,1943,1,FALSE
"17","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,291535.175382214,416303.67845467,0.700294497671508,0.271162061544465,0.932447246932772,0.780047925996769,0.952816092193872,0.0594427250090191,0.569474195770315,0.281551699714682,0.569474195770315,0.454869276093462,0.738285223416048,60682.0676230214,0.000826794,65481090.2533626,1e-04,"3_120_6",3,120,6,1791,1,FALSE
"18","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,222505.593197812,256618.608551824,0.867067257723348,0.682134866860269,0.932447246932772,0.780047925996769,0.952816092193872,0.0594427250090191,0.569474195770315,0.281551699714682,0.569474195770315,0.454869276093462,0.738285223416048,60682.0676230214,0.000826794,65481090.2533626,1e-04,"3_120_6",3,120,6,1791,1,FALSE
"19","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.932447246932772,0.780047925996769,0.952816092193872,0.0594427250090191,0.569474195770315,0.281551699714682,0.569474195770315,0.454869276093462,0.738285223416048,60682.0676230214,0.000826794,65481090.2533626,1e-04,"3_120_6",3,120,6,1791,1,FALSE
"20","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,46.810422162835,29556.4657346457,0.00158376250337551,0.999843965259457,0.932447246932772,0.780047925996769,0.952816092193872,0.0594427250090191,0.569474195770315,0.281551699714682,0.569474195770315,0.454869276093462,0.738285223416048,60682.0676230214,0.000826794,65481090.2533626,1e-04,"3_120_6",3,120,6,1791,1,FALSE
"21","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,267844.655626004,406951.72075044,0.658173050926249,0.330388360934991,0.933703190320974,0.777382179265635,0.955398349439982,0.058887551734512,0.567066552844195,0.289860705736346,0.567066552844195,0.548254796653388,0.759326036472203,57824.7586038425,0.000783154,65481090.2533626,1e-04,"3_124_11",3,124,11,1856,1,FALSE
"22","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,205009.162020742,245308.454818516,0.835719919121466,0.707129768541797,0.933703190320974,0.777382179265635,0.955398349439982,0.058887551734512,0.567066552844195,0.289860705736346,0.567066552844195,0.548254796653388,0.759326036472203,57824.7586038425,0.000783154,65481090.2533626,1e-04,"3_124_11",3,124,11,1856,1,FALSE
"23","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.933703190320974,0.777382179265635,0.955398349439982,0.058887551734512,0.567066552844195,0.289860705736346,0.567066552844195,0.548254796653388,0.759326036472203,57824.7586038425,0.000783154,65481090.2533626,1e-04,"3_124_11",3,124,11,1856,1,FALSE
"24","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,64.1950763923157,57767.1367816077,0.00111127329427819,0.999786016412026,0.933703190320974,0.777382179265635,0.955398349439982,0.058887551734512,0.567066552844195,0.289860705736346,0.567066552844195,0.548254796653388,0.759326036472203,57824.7586038425,0.000783154,65481090.2533626,1e-04,"3_124_11",3,124,11,1856,1,FALSE
"25","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,240170.446790555,339916.902377813,0.706556352774741,0.399573883023612,0.934054430950868,0.773853591783375,0.960935806694709,0.0587313513890619,0.571543007609765,0.271270963570263,0.571543007609765,0.413146262658945,0.773391039266867,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_111_1",3,111,1,1651,3,FALSE
"26","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,214180.55009427,245227.183560369,0.873396444002074,0.694027785579614,0.934054430950868,0.773853591783375,0.960935806694709,0.0587313513890619,0.571543007609765,0.271270963570263,0.571543007609765,0.413146262658945,0.773391039266867,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_111_1",3,111,1,1651,3,FALSE
"27","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934054430950868,0.773853591783375,0.960935806694709,0.0587313513890619,0.571543007609765,0.271270963570263,0.571543007609765,0.413146262658945,0.773391039266867,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_111_1",3,111,1,1651,3,FALSE
"28","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,11.253460727594,17014.3874284237,0.000661408515289494,0.999962488464241,0.934054430950868,0.773853591783375,0.960935806694709,0.0587313513890619,0.571543007609765,0.271270963570263,0.571543007609765,0.413146262658945,0.773391039266867,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_111_1",3,111,1,1651,3,FALSE
"29","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,238611.903659941,337711.072475508,0.706556352774741,0.403470240850147,0.934105084344601,0.773779092168205,0.961264357550598,0.058708791012384,0.571637141821896,0.270127787531416,0.571637141821896,0.412391923982039,0.774706442173803,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_109_1",3,109,1,1621,3,FALSE
"30","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,213229.348448149,244084.102849986,0.873589660114815,0.695386645074073,0.934105084344601,0.773779092168205,0.961264357550598,0.058708791012384,0.571637141821896,0.270127787531416,0.571637141821896,0.412391923982039,0.774706442173803,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_109_1",3,109,1,1621,3,FALSE
"31","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934105084344601,0.773779092168205,0.961264357550598,0.058708791012384,0.571637141821896,0.270127787531416,0.571637141821896,0.412391923982039,0.774706442173803,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_109_1",3,109,1,1621,3,FALSE
"32","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,9.3351687024014,16711.2324302305,0.000558616412127339,0.999968882770992,0.934105084344601,0.773779092168205,0.961264357550598,0.058708791012384,0.571637141821896,0.270127787531416,0.571637141821896,0.412391923982039,0.774706442173803,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_109_1",3,109,1,1621,3,FALSE
"33","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,244814.839595863,351577.111466453,0.696333269747634,0.387962901010341,0.934535221214882,0.77944576095022,0.958989518832255,0.0585168629962957,0.570253190639366,0.262487503644484,0.570253190639366,0.423646658222117,0.775202410531297,52277.6899188321,0.000698433,65481090.2533626,1e-04,"3_110_6",3,110,6,1641,3,FALSE
"34","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,200897.648413878,230944.012868862,0.869897625481871,0.713003359408746,0.934535221214882,0.77944576095022,0.958989518832255,0.0585168629962957,0.570253190639366,0.262487503644484,0.570253190639366,0.423646658222117,0.775202410531297,52277.6899188321,0.000698433,65481090.2533626,1e-04,"3_110_6",3,110,6,1641,3,FALSE
"35","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934535221214882,0.77944576095022,0.958989518832255,0.0585168629962957,0.570253190639366,0.262487503644484,0.570253190639366,0.423646658222117,0.775202410531297,52277.6899188321,0.000698433,65481090.2533626,1e-04,"3_110_6",3,110,6,1641,3,FALSE
"36","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,46.9854881694485,31919.8217754803,0.00147198466520077,0.999843381706102,0.934535221214882,0.77944576095022,0.958989518832255,0.0585168629962957,0.570253190639366,0.262487503644484,0.570253190639366,0.423646658222117,0.775202410531297,52277.6899188321,0.000698433,65481090.2533626,1e-04,"3_110_6",3,110,6,1641,3,FALSE
"37","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,237782.85874361,336537.712540273,0.706556352774741,0.405542853140975,0.934178578153182,0.77371258993579,0.962164686419477,0.0586760423825979,0.571721157824232,0.266970053635969,0.571721157824232,0.411513526142811,0.776044311225997,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_107_1",3,107,1,1591,3,FALSE
"38","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,210917.658462293,242288.287131727,0.870523544324785,0.698689059339582,0.934178578153182,0.77371258993579,0.962164686419477,0.0586760423825979,0.571721157824232,0.266970053635969,0.571721157824232,0.411513526142811,0.776044311225997,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_107_1",3,107,1,1591,3,FALSE
"39","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934178578153182,0.77371258993579,0.962164686419477,0.0586760423825979,0.571721157824232,0.266970053635969,0.571721157824232,0.411513526142811,0.776044311225997,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_107_1",3,107,1,1591,3,FALSE
"40","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,16.4002729712986,21840.5961459861,0.000750907752777282,0.999945332423429,0.934178578153182,0.77371258993579,0.962164686419477,0.0586760423825979,0.571721157824232,0.266970053635969,0.571721157824232,0.411513526142811,0.776044311225997,55294.8222953854,0.000744514,65481090.2533626,1e-04,"3_107_1",3,107,1,1591,3,FALSE
"41","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,234874.243015734,394949.962022401,0.594693671605955,0.412814392460664,0.934240149241121,0.779217822969267,0.955666317648749,0.0586485924056428,0.570547786642887,0.2729154378269,0.570547786642887,0.407112029749462,0.777259042333674,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_128_15",3,128,15,1920,1,FALSE
"42","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,212590.071045102,258533.410862833,0.822292446982387,0.696299898506997,0.934240149241121,0.779217822969267,0.955666317648749,0.0586485924056428,0.570547786642887,0.2729154378269,0.570547786642887,0.407112029749462,0.777259042333674,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_128_15",3,128,15,1920,1,FALSE
"43","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934240149241121,0.779217822969267,0.955666317648749,0.0586485924056428,0.570547786642887,0.2729154378269,0.570547786642887,0.407112029749462,0.777259042333674,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_128_15",3,128,15,1920,1,FALSE
"44","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,23.4364898901297,33262.8705322873,0.000704584105793895,0.999921878367033,0.934240149241121,0.779217822969267,0.955666317648749,0.0586485924056428,0.570547786642887,0.2729154378269,0.570547786642887,0.407112029749462,0.777259042333674,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_128_15",3,128,15,1920,1,FALSE
"45","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,235765.91918811,396449.349379202,0.594693671605955,0.410585202029726,0.934440822248737,0.778214170708531,0.956493089575662,0.0585590378997691,0.57184314091033,0.270358682882307,0.57184314091033,0.407975327967261,0.777282501080948,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_130_15",3,130,15,1950,1,TRUE
"46","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,210949.063650172,257028.495732935,0.820722476893607,0.698644194785468,0.934440822248737,0.778214170708531,0.956493089575662,0.0585590378997691,0.57184314091033,0.270358682882307,0.57184314091033,0.407975327967261,0.777282501080948,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_130_15",3,130,15,1950,1,TRUE
"47","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934440822248737,0.778214170708531,0.956493089575662,0.0585590378997691,0.57184314091033,0.270358682882307,0.57184314091033,0.407975327967261,0.777282501080948,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_130_15",3,130,15,1950,1,TRUE
"48","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,29.8177474209315,42219.8597789449,0.000706249323826548,0.999900607508597,0.934440822248737,0.778214170708531,0.956493089575662,0.0585590378997691,0.57184314091033,0.270358682882307,0.57184314091033,0.407975327967261,0.777282501080948,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_130_15",3,130,15,1950,1,TRUE
"49","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,234569.127891753,394436.899350729,0.594693671605954,0.413577180270617,0.934278535484224,0.779292157072671,0.955653205218137,0.0586314723260237,0.570451731043781,0.272955794503634,0.570451731043781,0.407064047805139,0.777523040034322,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_116_15",3,116,15,1740,1,FALSE
"50","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,212384.84779925,258269.615264824,0.822337724789944,0.6965930745725,0.934278535484224,0.779292157072671,0.955653205218137,0.0586314723260237,0.570451731043781,0.272955794503634,0.570451731043781,0.407064047805139,0.777523040034322,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_116_15",3,116,15,1740,1,FALSE
"51","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934278535484224,0.779292157072671,0.955653205218137,0.0586314723260237,0.570451731043781,0.272955794503634,0.570451731043781,0.407064047805139,0.777523040034322,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_116_15",3,116,15,1740,1,FALSE
"52","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,23.4284117489619,33251.4054125075,0.000704584105793895,0.99992190529417,0.934278535484224,0.779292157072671,0.955653205218137,0.0586314723260237,0.570451731043781,0.272955794503634,0.570451731043781,0.407064047805139,0.777523040034322,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_116_15",3,116,15,1740,1,FALSE
"53","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,234418.677766737,394183.911750221,0.594693671605954,0.413953305583158,0.934231579622593,0.779291722315585,0.955615458082639,0.0586524137319174,0.570452292890173,0.273071937145407,0.570452292890173,0.402580782541841,0.77763311631817,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_134_15",3,134,15,2010,1,FALSE
"54","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,212339.878863724,258196.644969812,0.82239596447332,0.696657315908966,0.934231579622593,0.779291722315585,0.955615458082639,0.0586524137319174,0.570452292890173,0.273071937145407,0.570452292890173,0.402580782541841,0.77763311631817,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_134_15",3,134,15,2010,1,FALSE
"55","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934231579622593,0.779291722315585,0.955615458082639,0.0586524137319174,0.570452292890173,0.273071937145407,0.570452292890173,0.402580782541841,0.77763311631817,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_134_15",3,134,15,2010,1,FALSE
"56","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,23.4468658336874,33277.5968700975,0.000704584105793895,0.999921843780554,0.934231579622593,0.779291722315585,0.955615458082639,0.0586524137319174,0.570452292890173,0.273071937145407,0.570452292890173,0.402580782541841,0.77763311631817,56278.577291104,0.000759539,65481090.2533626,1e-04,"3_134_15",3,134,15,2010,1,FALSE
"57","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,233875.027813225,321974.415962757,0.726377675424612,0.415312430466939,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,2,FALSE
"58","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,210768.72145579,235818.318325854,0.893775865047722,0.698901826491729,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,2,FALSE
"59","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,2,FALSE
"60","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,50.9646422454472,42330.2355439848,0.00120397728929456,0.999830117859182,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,2,FALSE
"61","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,230635.842929161,336707.401997375,0.68497408004995,0.423410392677098,0.934208903094178,0.774532727510448,0.957918454452123,0.0586625243480153,0.570684167682107,0.28155271581913,0.570684167682107,0.391847902416659,0.779161689367298,51918.7584787969,0.000692951,65481090.2533626,1e-04,"3_133_12",3,133,12,1992,3,FALSE
"62","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,214678.325141378,250868.296457649,0.855741152519919,0.693316678369461,0.934208903094178,0.774532727510448,0.957918454452123,0.0586625243480153,0.570684167682107,0.28155271581913,0.570684167682107,0.391847902416659,0.779161689367298,51918.7584787969,0.000692951,65481090.2533626,1e-04,"3_133_12",3,133,12,1992,3,FALSE
"63","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934208903094178,0.774532727510448,0.957918454452123,0.0586625243480153,0.570684167682107,0.28155271581913,0.570684167682107,0.391847902416659,0.779161689367298,51918.7584787969,0.000692951,65481090.2533626,1e-04,"3_133_12",3,133,12,1992,3,FALSE
"64","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,24.0940732101584,23615.5455051285,0.00102026325010896,0.999919686422633,0.934208903094178,0.774532727510448,0.957918454452123,0.0586625243480153,0.570684167682107,0.28155271581913,0.570684167682107,0.391847902416659,0.779161689367298,51918.7584787969,0.000692951,65481090.2533626,1e-04,"3_133_12",3,133,12,1992,3,FALSE
"65","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,233456.714506917,355452.795269044,0.656786829683564,0.416358213732709,0.934794060739659,0.779859382027883,0.957757906933922,0.0584010642509241,0.569718221487451,0.266399812426338,0.569718221487451,0.462771101092385,0.783379632536629,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_85_4",3,85,4,1264,1,FALSE
"66","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,197916.302616633,234108.970868726,0.84540247168748,0.717262424833381,0.934794060739659,0.779859382027883,0.957757906933922,0.0584010642509241,0.569718221487451,0.266399812426338,0.569718221487451,0.462771101092385,0.783379632536629,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_85_4",3,85,4,1264,1,FALSE
"67","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934794060739659,0.779859382027883,0.957757906933922,0.0584010642509241,0.569718221487451,0.266399812426338,0.569718221487451,0.462771101092385,0.783379632536629,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_85_4",3,85,4,1264,1,FALSE
"68","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,30.6325258717373,42507.2813713769,0.000720641849665885,0.999897891580428,0.934794060739659,0.779859382027883,0.957757906933922,0.0584010642509241,0.569718221487451,0.266399812426338,0.569718221487451,0.462771101092385,0.783379632536629,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_85_4",3,85,4,1264,1,FALSE
"69","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,233200.502459734,355062.696022831,0.656786829683564,0.416998743850664,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,1,FALSE
"70","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,197800.343221712,233954.467410857,0.845465125803076,0.717428081111841,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,1,FALSE
"71","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,1,FALSE
"72","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,30.6411952748234,42519.3114846573,0.000720641849665885,0.999897862682417,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,1,FALSE
